Winner,Loser,Winner_Name,Loser_Name
47,51,['Stanislas-Wawrinka'],['Carlos-Berlocq']
47,56,['Stanislas-Wawrinka'],['Victor-Hanescu']
79,47,['Juan-Ignacio-Chela'],['Stanislas-Wawrinka']
47,54,['Stanislas-Wawrinka'],['Grigor-Dimitrov']
47,102,['Stanislas-Wawrinka'],['Rohan-Bopanna']
47,76,['Stanislas-Wawrinka'],['Xavier-Malisse']
48,82,['Janko-Tipsarevic'],['Alex-Bogomolov-Jr']
48,82,['Janko-Tipsarevic'],['Alex-Bogomolov-Jr']
48,84,['Janko-Tipsarevic'],['Michael-Berrer']
48,84,['Janko-Tipsarevic'],['Michael-Berrer']
48,74,['Janko-Tipsarevic'],['Potito-Starace']
48,68,['Janko-Tipsarevic'],['Igor-Kunitsyn']
48,62,['Janko-Tipsarevic'],['Dmitry-Tursunov']
62,48,['Dmitry-Tursunov'],['Janko-Tipsarevic']
48,80,['Janko-Tipsarevic'],['Viktor-Troicki']
48,65,['Janko-Tipsarevic'],['Philipp-Petzschner']
48,65,['Janko-Tipsarevic'],['Philipp-Petzschner']
48,54,['Janko-Tipsarevic'],['Grigor-Dimitrov']
48,54,['Janko-Tipsarevic'],['Grigor-Dimitrov']
48,52,['Janko-Tipsarevic'],['Mikhail-Kukushkin']
49,48,['Andreas-Seppi'],['Janko-Tipsarevic']
48,85,['Janko-Tipsarevic'],['Pere-Riba']
69,48,['Philipp-Kohlschreiber'],['Janko-Tipsarevic']
48,60,['Janko-Tipsarevic'],['Robin-Haase']
64,48,['Sam-Querrey'],['Janko-Tipsarevic']
48,59,['Janko-Tipsarevic'],['Eduardo-Schwank']
76,48,['Xavier-Malisse'],['Janko-Tipsarevic']
49,64,['Andreas-Seppi'],['Sam-Querrey']
49,78,['Andreas-Seppi'],['Igor-Andreev']
49,78,['Andreas-Seppi'],['Igor-Andreev']
49,78,['Andreas-Seppi'],['Igor-Andreev']
84,49,['Michael-Berrer'],['Andreas-Seppi']
79,49,['Juan-Ignacio-Chela'],['Andreas-Seppi']
49,67,['Andreas-Seppi'],['Denis-Istomin']
49,67,['Andreas-Seppi'],['Denis-Istomin']
49,85,['Andreas-Seppi'],['Pere-Riba']
49,60,['Andreas-Seppi'],['Robin-Haase']
60,49,['Robin-Haase'],['Andreas-Seppi']
49,91,['Andreas-Seppi'],['Albert-Montanes']
49,68,['Andreas-Seppi'],['Igor-Kunitsyn']
71,49,['Lleyton-Hewitt'],['Andreas-Seppi']
90,49,['Thomaz-Bellucci'],['Andreas-Seppi']
56,49,['Victor-Hanescu'],['Andreas-Seppi']
65,49,['Philipp-Petzschner'],['Andreas-Seppi']
77,49,['Jurgen-Melzer'],['Andreas-Seppi']
49,94,['Andreas-Seppi'],['Arnaud-Clement']
69,49,['Philipp-Kohlschreiber'],['Andreas-Seppi']
81,50,['Yen-Hsun-Lu'],['Simone-Bolelli']
54,50,['Grigor-Dimitrov'],['Simone-Bolelli']
50,59,['Simone-Bolelli'],['Eduardo-Schwank']
50,52,['Simone-Bolelli'],['Mikhail-Kukushkin']
82,50,['Alex-Bogomolov-Jr'],['Simone-Bolelli']
69,51,['Philipp-Kohlschreiber'],['Carlos-Berlocq']
69,51,['Philipp-Kohlschreiber'],['Carlos-Berlocq']
69,51,['Philipp-Kohlschreiber'],['Carlos-Berlocq']
51,92,['Carlos-Berlocq'],['Andreas-Haider-Maurer']
51,92,['Carlos-Berlocq'],['Andreas-Haider-Maurer']
51,92,['Carlos-Berlocq'],['Andreas-Haider-Maurer']
51,92,['Carlos-Berlocq'],['Andreas-Haider-Maurer']
51,85,['Carlos-Berlocq'],['Pere-Riba']
51,70,['Carlos-Berlocq'],['Tommy-Robredo']
51,60,['Carlos-Berlocq'],['Robin-Haase']
60,51,['Robin-Haase'],['Carlos-Berlocq']
53,51,['Mikhail-Youzhny'],['Carlos-Berlocq']
51,86,['Carlos-Berlocq'],['Ruben-Ramirez-Hidalgo']
51,73,['Carlos-Berlocq'],['Albert-Ramos']
87,51,['Lukasz-Kubot'],['Carlos-Berlocq']
87,51,['Lukasz-Kubot'],['Carlos-Berlocq']
58,51,['Pablo-Cuevas'],['Carlos-Berlocq']
66,51,['James-Blake'],['Carlos-Berlocq']
90,51,['Thomaz-Bellucci'],['Carlos-Berlocq']
52,92,['Mikhail-Kukushkin'],['Andreas-Haider-Maurer']
92,52,['Andreas-Haider-Maurer'],['Mikhail-Kukushkin']
52,66,['Mikhail-Kukushkin'],['James-Blake']
66,52,['James-Blake'],['Mikhail-Kukushkin']
66,52,['James-Blake'],['Mikhail-Kukushkin']
84,52,['Michael-Berrer'],['Mikhail-Kukushkin']
52,95,['Mikhail-Kukushkin'],['Lukas-Rosol']
52,95,['Mikhail-Kukushkin'],['Lukas-Rosol']
82,52,['Alex-Bogomolov-Jr'],['Mikhail-Kukushkin']
52,91,['Mikhail-Kukushkin'],['Albert-Montanes']
91,52,['Albert-Montanes'],['Mikhail-Kukushkin']
73,52,['Albert-Ramos'],['Mikhail-Kukushkin']
67,52,['Denis-Istomin'],['Mikhail-Kukushkin']
52,81,['Mikhail-Kukushkin'],['Yen-Hsun-Lu']
53,52,['Mikhail-Youzhny'],['Mikhail-Kukushkin']
79,52,['Juan-Ignacio-Chela'],['Mikhail-Kukushkin']
52,64,['Mikhail-Kukushkin'],['Sam-Querrey']
64,52,['Sam-Querrey'],['Mikhail-Kukushkin']
52,103,['Mikhail-Kukushkin'],['Michael-Kohlmann']
87,52,['Lukasz-Kubot'],['Mikhail-Kukushkin']
94,52,['Arnaud-Clement'],['Mikhail-Kukushkin']
69,53,['Philipp-Kohlschreiber'],['Mikhail-Youzhny']
69,53,['Philipp-Kohlschreiber'],['Mikhail-Youzhny']
69,53,['Philipp-Kohlschreiber'],['Mikhail-Youzhny']
53,55,['Mikhail-Youzhny'],['Sergiy-Stakhovsky']
53,61,['Mikhail-Youzhny'],['Adrian-Mannarino']
53,90,['Mikhail-Youzhny'],['Thomaz-Bellucci']
53,67,['Mikhail-Youzhny'],['Denis-Istomin']
53,92,['Mikhail-Youzhny'],['Andreas-Haider-Maurer']
53,65,['Mikhail-Youzhny'],['Philipp-Petzschner']
65,53,['Philipp-Petzschner'],['Mikhail-Youzhny']
91,53,['Albert-Montanes'],['Mikhail-Youzhny']
80,53,['Viktor-Troicki'],['Mikhail-Youzhny']
53,81,['Mikhail-Youzhny'],['Yen-Hsun-Lu']
54,79,['Grigor-Dimitrov'],['Juan-Ignacio-Chela']
82,54,['Alex-Bogomolov-Jr'],['Grigor-Dimitrov']
96,54,['Rajeev-Ram'],['Grigor-Dimitrov']
54,63,['Grigor-Dimitrov'],['Kevin-Anderson']
90,54,['Thomaz-Bellucci'],['Grigor-Dimitrov']
93,54,['Jeremy-Chardy'],['Grigor-Dimitrov']
55,54,['Sergiy-Stakhovsky'],['Grigor-Dimitrov']
62,54,['Dmitry-Tursunov'],['Grigor-Dimitrov']
55,68,['Sergiy-Stakhovsky'],['Igor-Kunitsyn']
80,55,['Viktor-Troicki'],['Sergiy-Stakhovsky']
80,55,['Viktor-Troicki'],['Sergiy-Stakhovsky']
84,55,['Michael-Berrer'],['Sergiy-Stakhovsky']
55,69,['Sergiy-Stakhovsky'],['Philipp-Kohlschreiber']
55,60,['Sergiy-Stakhovsky'],['Robin-Haase']
60,55,['Robin-Haase'],['Sergiy-Stakhovsky']
55,56,['Sergiy-Stakhovsky'],['Victor-Hanescu']
55,91,['Sergiy-Stakhovsky'],['Albert-Montanes']
55,67,['Sergiy-Stakhovsky'],['Denis-Istomin']
74,55,['Potito-Starace'],['Sergiy-Stakhovsky']
55,87,['Sergiy-Stakhovsky'],['Lukasz-Kubot']
70,55,['Tommy-Robredo'],['Sergiy-Stakhovsky']
56,73,['Victor-Hanescu'],['Albert-Ramos']
73,56,['Albert-Ramos'],['Victor-Hanescu']
72,56,['Ryan-Harrison'],['Victor-Hanescu']
85,56,['Pere-Riba'],['Victor-Hanescu']
56,60,['Victor-Hanescu'],['Robin-Haase']
56,61,['Victor-Hanescu'],['Adrian-Mannarino']
76,56,['Xavier-Malisse'],['Victor-Hanescu']
56,75,['Victor-Hanescu'],['Rui-Machado']
56,63,['Victor-Hanescu'],['Kevin-Anderson']
56,63,['Victor-Hanescu'],['Kevin-Anderson']
63,56,['Kevin-Anderson'],['Victor-Hanescu']
56,84,['Victor-Hanescu'],['Michael-Berrer']
74,56,['Potito-Starace'],['Victor-Hanescu']
82,56,['Alex-Bogomolov-Jr'],['Victor-Hanescu']
61,57,['Adrian-Mannarino'],['Horacio-Zeballos']
75,57,['Rui-Machado'],['Horacio-Zeballos']
57,82,['Horacio-Zeballos'],['Alex-Bogomolov-Jr']
57,88,['Horacio-Zeballos'],['Robert-Kendrick']
57,72,['Horacio-Zeballos'],['Ryan-Harrison']
57,59,['Horacio-Zeballos'],['Eduardo-Schwank']
79,57,['Juan-Ignacio-Chela'],['Horacio-Zeballos']
74,57,['Potito-Starace'],['Horacio-Zeballos']
58,87,['Pablo-Cuevas'],['Lukasz-Kubot']
87,58,['Lukasz-Kubot'],['Pablo-Cuevas']
58,85,['Pablo-Cuevas'],['Pere-Riba']
58,90,['Pablo-Cuevas'],['Thomaz-Bellucci']
63,58,['Kevin-Anderson'],['Pablo-Cuevas']
58,66,['Pablo-Cuevas'],['James-Blake']
58,84,['Pablo-Cuevas'],['Michael-Berrer']
58,74,['Pablo-Cuevas'],['Potito-Starace']
74,58,['Potito-Starace'],['Pablo-Cuevas']
60,58,['Robin-Haase'],['Pablo-Cuevas']
59,75,['Eduardo-Schwank'],['Rui-Machado']
93,59,['Jeremy-Chardy'],['Eduardo-Schwank']
59,98,['Eduardo-Schwank'],['Juan-Sebastian-Cabal']
59,89,['Eduardo-Schwank'],['Dustin-Brown']
59,79,['Eduardo-Schwank'],['Juan-Ignacio-Chela']
87,59,['Lukasz-Kubot'],['Eduardo-Schwank']
87,59,['Lukasz-Kubot'],['Eduardo-Schwank']
59,78,['Eduardo-Schwank'],['Igor-Andreev']
78,59,['Igor-Andreev'],['Eduardo-Schwank']
60,75,['Robin-Haase'],['Rui-Machado']
60,66,['Robin-Haase'],['James-Blake']
60,74,['Robin-Haase'],['Potito-Starace']
60,91,['Robin-Haase'],['Albert-Montanes']
63,60,['Kevin-Anderson'],['Robin-Haase']
60,85,['Robin-Haase'],['Pere-Riba']
92,60,['Andreas-Haider-Maurer'],['Robin-Haase']
60,81,['Robin-Haase'],['Yen-Hsun-Lu']
77,60,['Jurgen-Melzer'],['Robin-Haase']
61,95,['Adrian-Mannarino'],['Lukas-Rosol']
95,61,['Lukas-Rosol'],['Adrian-Mannarino']
61,62,['Adrian-Mannarino'],['Dmitry-Tursunov']
82,61,['Alex-Bogomolov-Jr'],['Adrian-Mannarino']
73,61,['Albert-Ramos'],['Adrian-Mannarino']
61,79,['Adrian-Mannarino'],['Juan-Ignacio-Chela']
93,61,['Jeremy-Chardy'],['Adrian-Mannarino']
86,61,['Ruben-Ramirez-Hidalgo'],['Adrian-Mannarino']
71,61,['Lleyton-Hewitt'],['Adrian-Mannarino']
63,61,['Kevin-Anderson'],['Adrian-Mannarino']
61,72,['Adrian-Mannarino'],['Ryan-Harrison']
61,94,['Adrian-Mannarino'],['Arnaud-Clement']
74,62,['Potito-Starace'],['Dmitry-Tursunov']
62,73,['Dmitry-Tursunov'],['Albert-Ramos']
62,90,['Dmitry-Tursunov'],['Thomaz-Bellucci']
80,62,['Viktor-Troicki'],['Dmitry-Tursunov']
80,62,['Viktor-Troicki'],['Dmitry-Tursunov']
62,77,['Dmitry-Tursunov'],['Jurgen-Melzer']
77,62,['Jurgen-Melzer'],['Dmitry-Tursunov']
62,88,['Dmitry-Tursunov'],['Robert-Kendrick']
62,76,['Dmitry-Tursunov'],['Xavier-Malisse']
76,62,['Xavier-Malisse'],['Dmitry-Tursunov']
62,104,['Dmitry-Tursunov'],['Simon-Aspelin']
62,65,['Dmitry-Tursunov'],['Philipp-Petzschner']
62,95,['Dmitry-Tursunov'],['Lukas-Rosol']
63,92,['Kevin-Anderson'],['Andreas-Haider-Maurer']
63,77,['Kevin-Anderson'],['Jurgen-Melzer']
63,91,['Kevin-Anderson'],['Albert-Montanes']
63,76,['Kevin-Anderson'],['Xavier-Malisse']
80,63,['Viktor-Troicki'],['Kevin-Anderson']
79,63,['Juan-Ignacio-Chela'],['Kevin-Anderson']
64,63,['Sam-Querrey'],['Kevin-Anderson']
88,63,['Robert-Kendrick'],['Kevin-Anderson']
64,73,['Sam-Querrey'],['Albert-Ramos']
64,69,['Sam-Querrey'],['Philipp-Kohlschreiber']
80,64,['Viktor-Troicki'],['Sam-Querrey']
70,64,['Tommy-Robredo'],['Sam-Querrey']
64,89,['Sam-Querrey'],['Dustin-Brown']
64,67,['Sam-Querrey'],['Denis-Istomin']
87,64,['Lukasz-Kubot'],['Sam-Querrey']
65,87,['Philipp-Petzschner'],['Lukasz-Kubot']
65,73,['Philipp-Petzschner'],['Albert-Ramos']
65,69,['Philipp-Petzschner'],['Philipp-Kohlschreiber']
69,65,['Philipp-Kohlschreiber'],['Philipp-Petzschner']
65,78,['Philipp-Petzschner'],['Igor-Andreev']
65,74,['Philipp-Petzschner'],['Potito-Starace']
65,77,['Philipp-Petzschner'],['Jurgen-Melzer']
65,89,['Philipp-Petzschner'],['Dustin-Brown']
79,65,['Juan-Ignacio-Chela'],['Philipp-Petzschner']
82,65,['Alex-Bogomolov-Jr'],['Philipp-Petzschner']
66,84,['James-Blake'],['Michael-Berrer']
66,82,['James-Blake'],['Alex-Bogomolov-Jr']
66,90,['James-Blake'],['Thomaz-Bellucci']
88,66,['Robert-Kendrick'],['James-Blake']
80,67,['Viktor-Troicki'],['Denis-Istomin']
67,69,['Denis-Istomin'],['Philipp-Kohlschreiber']
67,69,['Denis-Istomin'],['Philipp-Kohlschreiber']
67,105,['Denis-Istomin'],['Mikhail-Elgin']
67,105,['Denis-Istomin'],['Mikhail-Elgin']
68,82,['Igor-Kunitsyn'],['Alex-Bogomolov-Jr']
82,68,['Alex-Bogomolov-Jr'],['Igor-Kunitsyn']
76,68,['Xavier-Malisse'],['Igor-Kunitsyn']
68,77,['Igor-Kunitsyn'],['Jurgen-Melzer']
68,83,['Igor-Kunitsyn'],['Fernando-Gonzalez']
68,88,['Igor-Kunitsyn'],['Robert-Kendrick']
68,88,['Igor-Kunitsyn'],['Robert-Kendrick']
88,68,['Robert-Kendrick'],['Igor-Kunitsyn']
88,68,['Robert-Kendrick'],['Igor-Kunitsyn']
69,94,['Philipp-Kohlschreiber'],['Arnaud-Clement']
82,69,['Alex-Bogomolov-Jr'],['Philipp-Kohlschreiber']
93,69,['Jeremy-Chardy'],['Philipp-Kohlschreiber']
69,70,['Philipp-Kohlschreiber'],['Tommy-Robredo']
69,91,['Philipp-Kohlschreiber'],['Albert-Montanes']
91,69,['Albert-Montanes'],['Philipp-Kohlschreiber']
69,71,['Philipp-Kohlschreiber'],['Lleyton-Hewitt']
79,69,['Juan-Ignacio-Chela'],['Philipp-Kohlschreiber']
69,80,['Philipp-Kohlschreiber'],['Viktor-Troicki']
69,81,['Philipp-Kohlschreiber'],['Yen-Hsun-Lu']
70,86,['Tommy-Robredo'],['Ruben-Ramirez-Hidalgo']
81,70,['Yen-Hsun-Lu'],['Tommy-Robredo']
80,70,['Viktor-Troicki'],['Tommy-Robredo']
70,73,['Tommy-Robredo'],['Albert-Ramos']
90,70,['Thomaz-Bellucci'],['Tommy-Robredo']
96,71,['Rajeev-Ram'],['Lleyton-Hewitt']
71,81,['Lleyton-Hewitt'],['Yen-Hsun-Lu']
81,71,['Yen-Hsun-Lu'],['Lleyton-Hewitt']
72,80,['Ryan-Harrison'],['Viktor-Troicki']
80,72,['Viktor-Troicki'],['Ryan-Harrison']
72,79,['Ryan-Harrison'],['Juan-Ignacio-Chela']
72,81,['Ryan-Harrison'],['Yen-Hsun-Lu']
72,76,['Ryan-Harrison'],['Xavier-Malisse']
72,96,['Ryan-Harrison'],['Rajeev-Ram']
94,72,['Arnaud-Clement'],['Ryan-Harrison']
84,72,['Michael-Berrer'],['Ryan-Harrison']
72,93,['Ryan-Harrison'],['Jeremy-Chardy']
72,88,['Ryan-Harrison'],['Robert-Kendrick']
76,73,['Xavier-Malisse'],['Albert-Ramos']
73,85,['Albert-Ramos'],['Pere-Riba']
73,85,['Albert-Ramos'],['Pere-Riba']
85,73,['Pere-Riba'],['Albert-Ramos']
73,78,['Albert-Ramos'],['Igor-Andreev']
73,81,['Albert-Ramos'],['Yen-Hsun-Lu']
73,86,['Albert-Ramos'],['Ruben-Ramirez-Hidalgo']
73,84,['Albert-Ramos'],['Michael-Berrer']
93,74,['Jeremy-Chardy'],['Potito-Starace']
85,74,['Pere-Riba'],['Potito-Starace']
85,74,['Pere-Riba'],['Potito-Starace']
74,84,['Potito-Starace'],['Michael-Berrer']
74,79,['Potito-Starace'],['Juan-Ignacio-Chela']
95,74,['Lukas-Rosol'],['Potito-Starace']
78,74,['Igor-Andreev'],['Potito-Starace']
74,80,['Potito-Starace'],['Viktor-Troicki']
74,86,['Potito-Starace'],['Ruben-Ramirez-Hidalgo']
74,87,['Potito-Starace'],['Lukasz-Kubot']
75,91,['Rui-Machado'],['Albert-Montanes']
95,75,['Lukas-Rosol'],['Rui-Machado']
86,75,['Ruben-Ramirez-Hidalgo'],['Rui-Machado']
79,75,['Juan-Ignacio-Chela'],['Rui-Machado']
90,75,['Thomaz-Bellucci'],['Rui-Machado']
76,84,['Xavier-Malisse'],['Michael-Berrer']
92,76,['Andreas-Haider-Maurer'],['Xavier-Malisse']
76,77,['Xavier-Malisse'],['Jurgen-Melzer']
76,82,['Xavier-Malisse'],['Alex-Bogomolov-Jr']
76,81,['Xavier-Malisse'],['Yen-Hsun-Lu']
76,91,['Xavier-Malisse'],['Albert-Montanes']
91,76,['Albert-Montanes'],['Xavier-Malisse']
94,76,['Arnaud-Clement'],['Xavier-Malisse']
78,77,['Igor-Andreev'],['Jurgen-Melzer']
95,77,['Lukas-Rosol'],['Jurgen-Melzer']
77,91,['Jurgen-Melzer'],['Albert-Montanes']
93,77,['Jeremy-Chardy'],['Jurgen-Melzer']
77,85,['Jurgen-Melzer'],['Pere-Riba']
84,78,['Michael-Berrer'],['Igor-Andreev']
90,78,['Thomaz-Bellucci'],['Igor-Andreev']
80,78,['Viktor-Troicki'],['Igor-Andreev']
78,85,['Igor-Andreev'],['Pere-Riba']
85,78,['Pere-Riba'],['Igor-Andreev']
78,93,['Igor-Andreev'],['Jeremy-Chardy']
79,91,['Juan-Ignacio-Chela'],['Albert-Montanes']
91,79,['Albert-Montanes'],['Juan-Ignacio-Chela']
82,79,['Alex-Bogomolov-Jr'],['Juan-Ignacio-Chela']
79,95,['Juan-Ignacio-Chela'],['Lukas-Rosol']
79,87,['Juan-Ignacio-Chela'],['Lukasz-Kubot']
79,90,['Juan-Ignacio-Chela'],['Thomaz-Bellucci']
80,79,['Viktor-Troicki'],['Juan-Ignacio-Chela']
80,85,['Viktor-Troicki'],['Pere-Riba']
80,82,['Viktor-Troicki'],['Alex-Bogomolov-Jr']
80,93,['Viktor-Troicki'],['Jeremy-Chardy']
80,106,['Viktor-Troicki'],['Robert-Lindstedt']
81,80,['Yen-Hsun-Lu'],['Viktor-Troicki']
80,102,['Viktor-Troicki'],['Rohan-Bopanna']
81,85,['Yen-Hsun-Lu'],['Pere-Riba']
82,90,['Alex-Bogomolov-Jr'],['Thomaz-Bellucci']
82,90,['Alex-Bogomolov-Jr'],['Thomaz-Bellucci']
82,93,['Alex-Bogomolov-Jr'],['Jeremy-Chardy']
95,82,['Lukas-Rosol'],['Alex-Bogomolov-Jr']
83,93,['Fernando-Gonzalez'],['Jeremy-Chardy']
95,83,['Lukas-Rosol'],['Fernando-Gonzalez']
84,105,['Michael-Berrer'],['Mikhail-Elgin']
84,94,['Michael-Berrer'],['Arnaud-Clement']
84,97,['Michael-Berrer'],['Alexander-Peya']
91,84,['Albert-Montanes'],['Michael-Berrer']
85,92,['Pere-Riba'],['Andreas-Haider-Maurer']
86,85,['Ruben-Ramirez-Hidalgo'],['Pere-Riba']
85,94,['Pere-Riba'],['Arnaud-Clement']
93,86,['Jeremy-Chardy'],['Ruben-Ramirez-Hidalgo']
86,89,['Ruben-Ramirez-Hidalgo'],['Dustin-Brown']
91,86,['Albert-Montanes'],['Ruben-Ramirez-Hidalgo']
91,86,['Albert-Montanes'],['Ruben-Ramirez-Hidalgo']
87,86,['Lukasz-Kubot'],['Ruben-Ramirez-Hidalgo']
87,95,['Lukasz-Kubot'],['Lukas-Rosol']
87,94,['Lukasz-Kubot'],['Arnaud-Clement']
90,87,['Thomaz-Bellucci'],['Lukasz-Kubot']
89,105,['Dustin-Brown'],['Mikhail-Elgin']
92,89,['Andreas-Haider-Maurer'],['Dustin-Brown']
89,96,['Dustin-Brown'],['Rajeev-Ram']
96,89,['Rajeev-Ram'],['Dustin-Brown']
95,89,['Lukas-Rosol'],['Dustin-Brown']
100,89,['Santiago-Gonzalez'],['Dustin-Brown']
89,94,['Dustin-Brown'],['Arnaud-Clement']
91,89,['Albert-Montanes'],['Dustin-Brown']
94,95,['Arnaud-Clement'],['Lukas-Rosol']
95,94,['Lukas-Rosol'],['Arnaud-Clement']
94,97,['Arnaud-Clement'],['Alexander-Peya']
94,96,['Arnaud-Clement'],['Rajeev-Ram']
101,95,['Marc-Lopez'],['Lukas-Rosol']
95,96,['Lukas-Rosol'],['Rajeev-Ram']
96,105,['Rajeev-Ram'],['Mikhail-Elgin']
105,107,['Mikhail-Elgin'],['Jean-Julien-Rojer']
